,구별,날짜,강수량,1시간최다강수량,사망자수,중상자수,경상자수,부상신고자수,건수,강수여부,폭우여부1,폭우여부2,폭우여부종합
13126,양천구,2018-11-22,0.0,0.0,0.0,3.0,3.0,2.0,7.0,0.0,0,0,0
13127,양천구,2018-11-23,0.0,0.0,0.0,2.0,4.0,2.0,5.0,0.0,0,0,0
13128,양천구,2018-11-24,10.5,4.0,0.0,2.0,1.0,0.0,2.0,1.0,0,0,0
13129,양천구,2018-11-25,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13130,양천구,2018-11-26,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0,0,0
13131,양천구,2018-11-27,0.0,0.0,0.0,2.0,6.0,0.0,7.0,0.0,0,0,0
13132,양천구,2018-11-28,0.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,0,0,0
13133,양천구,2018-11-29,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13134,양천구,2018-11-30,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13135,양천구,2018-12-01,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0,0,0
13136,양천구,2018-12-02,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0,0,0
13137,양천구,2018-12-03,8.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
13138,양천구,2018-12-04,5.5,2.0,0.0,0.0,6.0,1.0,6.0,1.0,0,0,0
13139,양천구,2018-12-05,0.0,0.0,0.0,2.0,6.0,1.0,7.0,0.0,0,0,0
13140,양천구,2018-12-06,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0,0,0
13141,양천구,2018-12-07,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0,0,0
13142,양천구,2018-12-08,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0,0,0
13143,양천구,2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13144,양천구,2018-12-10,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
13145,양천구,2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13146,양천구,2018-12-12,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0,0,0
13147,양천구,2018-12-13,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
13148,양천구,2018-12-14,0.0,0.0,0.0,2.0,9.0,0.0,7.0,0.0,0,0,0
13149,양천구,2018-12-15,0.0,0.0,0.0,1.0,4.0,2.0,7.0,0.0,0,0,0
13150,양천구,2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13151,양천구,2018-12-17,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0,0,0
13152,양천구,2018-12-18,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
13153,양천구,2018-12-19,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
13154,양천구,2018-12-20,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0,0,0
13155,양천구,2018-12-21,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0,0,0
13156,양천구,2018-12-22,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0,0,0
13157,양천구,2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13158,양천구,2018-12-24,0.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,0,0,0
13159,양천구,2018-12-25,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0,0,0
13160,양천구,2018-12-26,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0,0,0
13161,양천구,2018-12-27,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0,0,0
13162,양천구,2018-12-28,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0,0,0
13163,양천구,2018-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13164,양천구,2018-12-30,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13165,양천구,2018-12-31,0.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,0,0,0
13166,양천구,2019-01-01,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
13167,양천구,2019-01-02,0.0,0.0,0.0,2.0,10.0,1.0,4.0,0.0,0,0,0
13168,양천구,2019-01-03,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0,0,0
13169,양천구,2019-01-04,0.0,0.0,0.0,4.0,8.0,0.0,10.0,0.0,0,0,0
13170,양천구,2019-01-05,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0,0,0
13171,양천구,2019-01-06,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0,0,0
13172,양천구,2019-01-07,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0,0,0
13173,양천구,2019-01-08,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
13174,양천구,2019-01-09,0.0,0.0,0.0,3.0,6.0,1.0,4.0,0.0,0,0,0
13175,양천구,2019-01-10,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0,0,0
13176,양천구,2019-01-11,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13177,양천구,2019-01-12,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0,0,0
13178,양천구,2019-01-13,0.0,0.0,0.0,2.0,5.0,0.0,6.0,0.0,0,0,0
13179,양천구,2019-01-14,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
13180,양천구,2019-01-15,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0,0
13181,양천구,2019-01-16,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
13182,양천구,2019-01-17,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0,0,0
13183,양천구,2019-01-18,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0,0,0
13184,양천구,2019-01-19,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0,0,0
13185,양천구,2019-01-20,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0,0,0
13186,양천구,2019-01-21,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
13187,양천구,2019-01-22,0.0,0.0,0.0,2.0,11.0,0.0,7.0,0.0,0,0,0
13188,양천구,2019-01-23,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0,0,0
13189,양천구,2019-01-24,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0,0,0
13190,양천구,2019-01-25,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
13191,양천구,2019-01-26,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13192,양천구,2019-01-27,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13193,양천구,2019-01-28,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0,0,0
13194,양천구,2019-01-29,0.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,0,0,0
13195,양천구,2019-01-30,0.0,0.0,1.0,2.0,5.0,2.0,7.0,0.0,0,0,0
13196,양천구,2019-01-31,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0,0
13197,양천구,2019-02-01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0
13198,양천구,2019-02-02,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13199,양천구,2019-02-03,18.5,3.0,0.0,1.0,6.0,1.0,4.0,1.0,0,0,0
13200,양천구,2019-02-04,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
13201,양천구,2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13202,양천구,2019-02-06,0.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,0,0,0
13203,양천구,2019-02-07,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
13204,양천구,2019-02-08,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,0,0,0
13205,양천구,2019-02-09,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0,0,0
13206,양천구,2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13207,양천구,2019-02-11,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0,0,0
13208,양천구,2019-02-12,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0,0,0
13209,양천구,2019-02-13,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,0,0
13210,양천구,2019-02-14,0.0,0.0,0.0,3.0,4.0,1.0,7.0,0.0,0,0,0
13211,양천구,2019-02-15,1.0,0.5,0.0,0.0,2.0,0.0,2.0,1.0,0,0,0
13212,양천구,2019-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13213,양천구,2019-02-17,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0,0,0
13214,양천구,2019-02-18,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0,0,0
13215,양천구,2019-02-19,3.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
13216,양천구,2019-02-20,0.0,0.0,0.0,2.0,6.0,1.0,4.0,0.0,0,0,0
13217,양천구,2019-02-21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13218,양천구,2019-02-22,0.0,0.0,0.0,1.0,9.0,1.0,7.0,0.0,0,0,0
13219,양천구,2019-02-23,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13220,양천구,2019-02-24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13221,양천구,2019-02-25,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0,0,0
13222,양천구,2019-02-26,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
13223,양천구,2019-02-27,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0,0,0
13224,양천구,2019-02-28,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0,0,0
13225,양천구,2019-03-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
13226,양천구,2019-03-02,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
13227,양천구,2019-03-03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13228,양천구,2019-03-04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0
13229,양천구,2019-03-05,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0
13230,양천구,2019-03-06,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0,0,0
13231,양천구,2019-03-07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13232,양천구,2019-03-08,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13233,양천구,2019-03-09,0.0,0.0,0.0,2.0,7.0,1.0,7.0,0.0,0,0,0
13234,양천구,2019-03-10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
13235,양천구,2019-03-11,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0,0,0
13236,양천구,2019-03-12,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0,0,0
13237,양천구,2019-03-13,0.0,0.0,0.0,2.0,5.0,0.0,6.0,0.0,0,0,0
13238,양천구,2019-03-14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13239,양천구,2019-03-15,1.0,0.5,0.0,0.0,4.0,2.0,5.0,1.0,0,0,0
13240,양천구,2019-03-16,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0,0,0
13241,양천구,2019-03-17,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0,0,0
13242,양천구,2019-03-18,0.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,0,0,0
13243,양천구,2019-03-19,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
13244,양천구,2019-03-20,20.0,4.0,0.0,4.0,7.0,0.0,9.0,1.0,0,0,0
13245,양천구,2019-03-21,3.5,1.5,0.0,2.0,6.0,1.0,4.0,1.0,0,0,0
13246,양천구,2019-03-22,0.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0,0,0,0
13247,양천구,2019-03-23,1.5,1.5,0.0,0.0,2.0,4.0,3.0,1.0,0,0,0
13248,양천구,2019-03-24,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0,0,0
13249,양천구,2019-03-25,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
13250,양천구,2019-03-26,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
13251,양천구,2019-03-27,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
13252,양천구,2019-03-28,0.0,0.0,0.0,3.0,16.0,0.0,9.0,0.0,0,0,0
13253,양천구,2019-03-29,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0,0,0
13254,양천구,2019-03-30,3.0,2.0,0.0,0.0,11.0,3.0,7.0,1.0,0,0,0
13255,양천구,2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13256,양천구,2019-04-01,0.0,0.0,1.0,0.0,5.0,1.0,6.0,0.0,0,0,0
13257,양천구,2019-04-02,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0,0,0
13258,양천구,2019-04-03,0.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,0,0,0
13259,양천구,2019-04-04,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
13260,양천구,2019-04-05,0.0,0.0,0.0,2.0,7.0,1.0,9.0,0.0,0,0,0
13261,양천구,2019-04-06,0.5,0.5,0.0,1.0,7.0,0.0,5.0,1.0,0,0,0
13262,양천구,2019-04-07,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0,0,0
13263,양천구,2019-04-08,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0,0,0
13264,양천구,2019-04-09,13.5,3.5,0.0,2.0,2.0,0.0,4.0,1.0,0,0,0
13265,양천구,2019-04-10,3.5,1.5,0.0,1.0,11.0,0.0,9.0,1.0,0,0,0
13266,양천구,2019-04-11,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
13267,양천구,2019-04-12,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0,0,0
13268,양천구,2019-04-13,0.0,0.0,0.0,2.0,7.0,2.0,6.0,0.0,0,0,0
13269,양천구,2019-04-14,1.5,1.5,0.0,1.0,3.0,0.0,3.0,1.0,0,0,0
13270,양천구,2019-04-15,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13271,양천구,2019-04-16,0.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0,0,0
13272,양천구,2019-04-17,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0,0,0
13273,양천구,2019-04-18,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13274,양천구,2019-04-19,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
13275,양천구,2019-04-20,1.0,0.5,0.0,3.0,8.0,0.0,9.0,1.0,0,0,0
13276,양천구,2019-04-21,0.0,0.5,0.0,0.0,4.0,0.0,2.0,0.0,0,0,0
13277,양천구,2019-04-22,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
13278,양천구,2019-04-23,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0,0,0
13279,양천구,2019-04-24,4.0,2.0,0.0,1.0,6.0,1.0,6.0,1.0,0,0,0
13280,양천구,2019-04-25,8.5,2.5,0.0,0.0,3.0,0.0,2.0,1.0,0,0,0
13281,양천구,2019-04-26,3.0,0.5,0.0,1.0,1.0,0.0,2.0,1.0,0,0,0
13282,양천구,2019-04-27,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0,0,0
13283,양천구,2019-04-28,0.0,0.0,0.0,3.0,7.0,2.0,3.0,0.0,0,0,0
13284,양천구,2019-04-29,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
13285,양천구,2019-04-30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13286,양천구,2019-05-01,0.0,0.0,0.0,4.0,13.0,0.0,11.0,0.0,0,0,0
13287,양천구,2019-05-02,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,0,0,0
13288,양천구,2019-05-03,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0,0,0
13289,양천구,2019-05-04,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0,0,0
13290,양천구,2019-05-05,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0,0,0
13291,양천구,2019-05-06,0.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,0,0,0
13292,양천구,2019-05-07,0.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,0,0,0
13293,양천구,2019-05-08,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.0,0,0,0
13294,양천구,2019-05-09,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0,0,0
13295,양천구,2019-05-10,0.0,0.0,0.0,3.0,5.0,6.0,8.0,0.0,0,0,0
13296,양천구,2019-05-11,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0,0,0
13297,양천구,2019-05-12,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
13298,양천구,2019-05-13,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13299,양천구,2019-05-14,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
13300,양천구,2019-05-15,0.0,0.0,0.0,2.0,6.0,1.0,5.0,0.0,0,0,0
13301,양천구,2019-05-16,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0,0,0
13302,양천구,2019-05-17,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
13303,양천구,2019-05-18,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,0,0,0
13304,양천구,2019-05-19,17.0,2.5,0.0,1.0,1.0,4.0,3.0,1.0,0,0,0
13305,양천구,2019-05-20,7.0,5.0,0.0,0.0,3.0,1.0,4.0,1.0,0,0,0
13306,양천구,2019-05-21,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0,0,0
13307,양천구,2019-05-22,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0,0,0
13308,양천구,2019-05-23,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0,0
13309,양천구,2019-05-24,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0,0,0
13310,양천구,2019-05-25,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
13311,양천구,2019-05-26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
13312,양천구,2019-05-27,5.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0,0,0
13313,양천구,2019-05-28,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
13314,양천구,2019-05-29,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0,0,0
13315,양천구,2019-05-30,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0,0,0
13316,양천구,2019-05-31,0.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,0,0,0
13317,양천구,2019-06-01,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13318,양천구,2019-06-02,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0,0
13319,양천구,2019-06-03,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0,0,0
13320,양천구,2019-06-04,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0,0,0
13321,양천구,2019-06-05,0.0,0.0,1.0,2.0,11.0,0.0,10.0,0.0,0,0,0
13322,양천구,2019-06-06,5.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,0,0,0
13323,양천구,2019-06-07,39.5,18.5,0.0,1.0,2.0,1.0,4.0,1.0,0,0,0
13324,양천구,2019-06-08,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0
13325,양천구,2019-06-09,3.0,2.5,0.0,2.0,1.0,0.0,2.0,1.0,0,0,0
13326,양천구,2019-06-10,14.5,4.5,0.0,1.0,2.0,0.0,2.0,1.0,0,0,0
13327,양천구,2019-06-11,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
13328,양천구,2019-06-12,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
13329,양천구,2019-06-13,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0,0,0
13330,양천구,2019-06-14,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
13331,양천구,2019-06-15,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0,0,0
13332,양천구,2019-06-16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
13333,양천구,2019-06-17,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0,0,0
13334,양천구,2019-06-18,18.5,13.5,0.0,1.0,4.0,0.0,4.0,1.0,0,0,0
13335,양천구,2019-06-19,0.0,0.5,0.0,0.0,5.0,1.0,4.0,0.0,0,0,0
13336,양천구,2019-06-20,0.0,0.0,0.0,2.0,6.0,1.0,4.0,0.0,0,0,0
13337,양천구,2019-06-21,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
13338,양천구,2019-06-22,0.0,0.0,0.0,1.0,7.0,2.0,6.0,0.0,0,0,0
13339,양천구,2019-06-23,0.0,0.0,0.0,2.0,5.0,2.0,6.0,0.0,0,0,0
13340,양천구,2019-06-24,0.0,0.0,0.0,0.0,8.0,2.0,8.0,0.0,0,0,0
13341,양천구,2019-06-25,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0,0,0
13342,양천구,2019-06-26,0.0,0.0,0.0,2.0,6.0,1.0,8.0,0.0,0,0,0
13343,양천구,2019-06-27,0.5,0.5,0.0,0.0,2.0,0.0,2.0,1.0,0,0,0
13344,양천구,2019-06-28,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0,0,0
13345,양천구,2019-06-29,1.5,0.5,0.0,0.0,2.0,0.0,2.0,1.0,0,0,0
13346,양천구,2019-06-30,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0,0,0
13347,양천구,2019-07-01,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0,0,0
13348,양천구,2019-07-02,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0,0,0
13349,양천구,2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13350,양천구,2019-07-04,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0,0,0
13351,양천구,2019-07-05,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0,0,0
13352,양천구,2019-07-06,0.0,0.0,0.0,1.0,7.0,1.0,4.0,0.0,0,0,0
13353,양천구,2019-07-07,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
13354,양천구,2019-07-08,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0,0
13355,양천구,2019-07-09,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
13356,양천구,2019-07-10,6.5,2.5,0.0,2.0,5.0,0.0,7.0,1.0,0,0,0
13357,양천구,2019-07-11,1.5,1.0,0.0,3.0,11.0,0.0,7.0,1.0,0,0,0
13358,양천구,2019-07-12,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0,0,0
13359,양천구,2019-07-13,0.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,0,0,0
13360,양천구,2019-07-14,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
13361,양천구,2019-07-15,27.0,21.0,0.0,0.0,8.0,0.0,4.0,1.0,0,0,0
13362,양천구,2019-07-16,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0,0,0
13363,양천구,2019-07-17,0.5,0.5,0.0,1.0,7.0,0.0,7.0,1.0,0,0,0
13364,양천구,2019-07-18,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0,0,0
13365,양천구,2019-07-19,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
13366,양천구,2019-07-20,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0,0,0
13367,양천구,2019-07-21,6.5,1.5,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
13368,양천구,2019-07-22,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0,0,0
13369,양천구,2019-07-23,0.0,0.0,0.0,0.0,11.0,1.0,7.0,0.0,0,0,0
13370,양천구,2019-07-24,1.0,0.5,0.0,1.0,4.0,0.0,4.0,1.0,0,0,0
13371,양천구,2019-07-25,10.5,7.0,0.0,2.0,5.0,2.0,8.0,1.0,0,0,0
13372,양천구,2019-07-26,57.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
13373,양천구,2019-07-27,11.5,7.5,0.0,1.0,2.0,0.0,3.0,1.0,0,0,0
13374,양천구,2019-07-28,32.5,19.0,0.0,2.0,3.0,0.0,5.0,1.0,0,0,0
13375,양천구,2019-07-29,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
13376,양천구,2019-07-30,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0,0,0
13377,양천구,2019-07-31,52.0,22.0,0.0,0.0,4.0,5.0,4.0,1.0,0,0,0
13378,양천구,2019-08-01,29.5,13.0,0.0,1.0,3.0,0.0,4.0,1.0,0,0,0
13379,양천구,2019-08-02,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0,0,0
13380,양천구,2019-08-03,3.0,1.5,0.0,1.0,2.0,0.0,3.0,1.0,0,0,0
13381,양천구,2019-08-04,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
13382,양천구,2019-08-05,0.0,0.0,0.0,1.0,10.0,1.0,9.0,0.0,0,0,0
13383,양천구,2019-08-06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
13384,양천구,2019-08-07,4.0,1.5,0.0,1.0,16.0,1.0,7.0,1.0,0,0,0
13385,양천구,2019-08-08,0.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,0,0,0
13386,양천구,2019-08-09,0.0,0.0,0.0,1.0,8.0,1.0,6.0,0.0,0,0,0
13387,양천구,2019-08-10,0.0,0.0,0.0,0.0,12.0,2.0,8.0,0.0,0,0,0
13388,양천구,2019-08-11,7.0,4.5,0.0,0.0,3.0,1.0,2.0,1.0,0,0,0
13389,양천구,2019-08-12,43.0,11.5,0.0,1.0,4.0,1.0,6.0,1.0,0,0,0
13390,양천구,2019-08-13,5.0,5.0,0.0,0.0,7.0,0.0,5.0,1.0,0,0,0
13391,양천구,2019-08-14,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0,0,0
13392,양천구,2019-08-15,8.5,3.5,0.0,1.0,4.0,0.0,2.0,1.0,0,0,0
