,가게링크,가게이름,가게주소,구 이름,별점
2051,https://place.map.kakao.com/1771238411,소장식물전,서울 강서구 공항대로2길 36,강서구,4.0
2052,https://place.map.kakao.com/10696677,원조 양평신내서울해장국 강서양천직영점,서울 강서구 국회대로7길 213,강서구,3.1
2053,https://place.map.kakao.com/16682720,고양이똥,서울 강서구 공항대로59가길 13,강서구,3.6
2054,https://place.map.kakao.com/1124393920,조선갈비,서울 강서구 공항대로 341,강서구,2.5
2055,https://place.map.kakao.com/27417322,브런치팩토리,서울 강서구 마곡중앙로 36 마곡엠밸리15단지상가 102호,강서구,3.3
2056,https://place.map.kakao.com/837824252,고양이똥 3호점,서울 강서구 공항대로45길 30 1층,강서구,3.7
2057,https://place.map.kakao.com/2087014489,속초그바람에 발산본점,서울 강서구 강서로54길 11,강서구,4.1
2058,https://place.map.kakao.com/1287754880,백소정 발산역점,서울 강서구 마곡중앙6로 66 퀸즈파크텐 A동 2층 203호,강서구,4.5
2059,https://place.map.kakao.com/446031421,도화림,서울 강서구 강서로 391 문영비지웍스 2층 206호,강서구,3.9
2060,https://place.map.kakao.com/16764416,충북식당,서울 강서구 강서로45가길 9,강서구,2.7
2061,https://place.map.kakao.com/198593457,발산한우진곱창,서울 강서구 강서로 395,강서구,4.0
2062,https://place.map.kakao.com/1437005388,상생삼겹살,"서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 1층 113, 114호",강서구,4.7
2063,https://place.map.kakao.com/10603892,아웃백스테이크하우스 공항점,서울 강서구 마곡중앙6로 16 3층,강서구,3.9
2064,https://place.map.kakao.com/27454962,풍천황토민물장어,서울 강서구 양천로 410 108호,강서구,3.7
2065,https://place.map.kakao.com/24432922,대가원 본점,서울 강서구 공항대로 209 4층 401~405호,강서구,4.7
2066,https://place.map.kakao.com/636615925,선식당,서울 강서구 우현로 5,강서구,3.9
2067,https://place.map.kakao.com/16851845,홍린,서울 강서구 우장산로15길 25,강서구,3.3
2068,https://place.map.kakao.com/269238772,호우양꼬치 마곡점,서울 강서구 마곡중앙6로 93 열린프라자 2층,강서구,4.1
2069,https://place.map.kakao.com/18765879,도라무통,서울 강서구 곰달래로 163,강서구,3.7
2070,https://place.map.kakao.com/1840934800,선식당,서울 강서구 방화대로34길 96 낙원빌딩 1층,강서구,3.1
2071,https://place.map.kakao.com/2003466808,어리랑 발산점,서울 강서구 강서로 330 동아빌딩 1층 5~6호,강서구,4.6
2072,https://place.map.kakao.com/2028673890,강릉엄지네꼬막집 발산점,"서울 강서구 공항대로 291 성원오피스텔 210,211호",강서구,3.6
2073,https://place.map.kakao.com/26429514,오복순대국 등촌직영점,서울 강서구 공항대로45길 5,강서구,4.1
2074,https://place.map.kakao.com/2143076130,해성식당,서울 강서구 까치산로 193-13 1층,강서구,3.7
2075,https://place.map.kakao.com/26417498,장어촌민물장어,서울 강서구 강서로52길 34,강서구,4.8
2076,https://place.map.kakao.com/1344302490,이춘복참치 발산역점,서울 강서구 공항대로 287 화인빌딩 1층,강서구,2.1
2077,https://place.map.kakao.com/830726862,홍춘천치즈닭갈비 마곡지구점,서울 강서구 마곡중앙6로 42 사이언스타 2층 203호,강서구,4.3
2078,https://place.map.kakao.com/2035661756,인기명 마곡점,서울 강서구 마곡동 784-11 오드카운티1차오피스텔 1층 114호,강서구,2.8
2079,https://place.map.kakao.com/1460539020,화로상회 가양점,서울 강서구 양천로57길 9-13 가양휴먼빌 1층,강서구,4.2
2080,https://place.map.kakao.com/1196724478,징기스 서울강서구청점,서울 강서구 화곡로58길 22-14 1층,강서구,4.3
2081,https://place.map.kakao.com/8547125,이가바지락손칼국수,서울 강서구 양천로 460 송원빌딩,강서구,2.3
2082,https://place.map.kakao.com/464588137,르뺑블랑,서울 강서구 강서로47가길 33 덕산빌딩 103호,강서구,4.7
2083,https://place.map.kakao.com/1830563434,신경섭의인생참치,서울 강서구 마곡동로4길 23 2층,강서구,4.6
2084,https://place.map.kakao.com/16535922,옛날한우곱창전문 본점,서울 강서구 공항대로59길 32,강서구,3.4
2085,https://place.map.kakao.com/154970169,참치왕양승호,"서울 강서구 마곡동로4길 15 엠팰리체 1동 2층 202,203호",강서구,4.0
2086,https://place.map.kakao.com/466488209,화덕고깃간 마곡발산점,서울 강서구 마곡중앙6로 63 마곡테크노타워 1층 105호,강서구,3.8
2087,https://place.map.kakao.com/24545330,훈장골,서울 강서구 공항대로36길 9,강서구,3.5
2088,https://place.map.kakao.com/2117253986,헤리스헤이스,서울 강서구 마곡동로3길 26 1층 103호,강서구,4.6
2089,https://place.map.kakao.com/1461335471,발산회관,서울 강서구 강서로 402 재영빌딩 1층,강서구,3.9
2090,https://place.map.kakao.com/1235572486,숙달돼지 마곡발산점,서울 강서구 강서로 415 갤럭시인텔리젼스 1층 101호,강서구,4.3
2091,https://place.map.kakao.com/440767015,구도커피,"서울 강서구 등촌로35길 121 1,2층",강서구,4.7
2092,https://place.map.kakao.com/8124053,푸주옥,서울 강서구 까치산로 183,강서구,3.6
2093,https://place.map.kakao.com/26453554,베이징 화곡본점,서울 강서구 화곡로 118,강서구,3.6
2094,https://place.map.kakao.com/1530505177,쿠마데 마곡점,"서울 강서구 마곡중앙6로 76-3 인터시티365 지상 1층 104, 105호",강서구,3.0
2095,https://place.map.kakao.com/7907275,메이필드호텔 봉래헌,서울 강서구 방화대로 94 별관 1층,강서구,3.0
2096,https://place.map.kakao.com/16073611,명가냉면,서울 강서구 화곡로 277,강서구,3.8
2097,https://place.map.kakao.com/17419322,경상도집,서울 강서구 강서로45나길 16 송화시장 57호,강서구,3.9
2098,https://place.map.kakao.com/108686744,웜테이블,서울 강서구 공항대로49길 5-17,강서구,4.3
2099,https://place.map.kakao.com/2112037151,예향정 마곡점,"서울 강서구 마곡중앙로 161-11 힐스테이트에코 2층 A-202, 203호",강서구,4.3
2100,https://place.map.kakao.com/11596719,굴사냥 화곡본동점,서울 강서구 화곡로 194-52,강서구,4.2
2101,https://place.map.kakao.com/7904455,빕스 프리미어 등촌점,서울 강서구 공항대로 311,강서구,2.2
2102,https://place.map.kakao.com/27223284,사모님짬뽕,서울 강서구 금낭화로18길 10,강서구,3.4
2103,https://place.map.kakao.com/17379931,전주뼈해장국감자탕,서울 강서구 강서로5길 10,강서구,2.5
2104,https://place.map.kakao.com/145643675,가마메시야 울림,서울 강서구 마곡중앙로 76 힐스테이트에코마곡역 1층 126호,강서구,3.2
2105,https://place.map.kakao.com/1605249111,오즈테이블 마곡점,서울 강서구 마곡중앙로 56 사이언스타워2 지하1층 104호,강서구,4.2
2106,https://place.map.kakao.com/2141832291,설화랑 발산역점,서울 강서구 강서로 381-7 예원빌딩 2층,강서구,3.6
2107,https://place.map.kakao.com/16878058,왕세숫대야냉면돈까스,서울 강서구 공항대로 423,강서구,3.9
2108,https://place.map.kakao.com/1866388998,메이탄 강서점,서울 강서구 강서로 242 강서힐스테이트상가 215호,강서구,4.0
2109,https://place.map.kakao.com/1614083686,생고기제작소 마곡나루역점,서울 강서구 마곡서로 152 두산더랜드타워 B동 2층 205~207호,강서구,3.0
2110,https://place.map.kakao.com/1445156015,광화문살롱,"서울 강서구 공항대로45길 63 1층 105,106호",강서구,3.0
2111,https://place.map.kakao.com/13573945,천천향화곡양꼬치집,"서울 강서구 강서로7길 28 해태드림타운 1층 101,102호",강서구,4.4
2112,https://place.map.kakao.com/12808588,푸른농장해바라기 화곡점,서울 강서구 곰달래로 141,강서구,3.5
2113,https://place.map.kakao.com/822430845,그랑한우 마곡점,서울 강서구 마곡중앙6로 66 퀸즈파크텐 2층 220호,강서구,4.8
2114,https://place.map.kakao.com/1145455283,카메야라멘,서울 강서구 강서로 489-4 2층,강서구,4.6
2115,https://place.map.kakao.com/1606956635,이층창가,서울 강서구 까치산로 46 2층,강서구,3.6
2116,https://place.map.kakao.com/19358484,화곡미담분식,서울 강서구 강서로7길 15 1층,강서구,3.1
2117,https://place.map.kakao.com/746265696,나오키,서울 강서구 강서로56가길 45 르네상스빌딩 1층,강서구,3.8
2118,https://place.map.kakao.com/1985803908,소담촌 화곡점,서울 강서구 화곡로 117 1층,강서구,2.5
2119,https://place.map.kakao.com/18446644,개화산장,서울 강서구 개화동로19길 6-53,강서구,4.6
2120,https://place.map.kakao.com/1427922211,땡순이아구찜 마곡본점,서울 강서구 마곡중앙로 161-22 2층 201~207호,강서구,
2121,https://place.map.kakao.com/2102651886,우학면옥 마곡점,서울 강서구 공항대로 261 발산파크프라자 2층,강서구,3.5
2122,https://place.map.kakao.com/1935013065,이타제면소,서울 강서구 마곡동로10길 46 115~117호,강서구,4.1
2123,https://place.map.kakao.com/470408699,스타벅스 화곡DT점,서울 강서구 등촌로 57,강서구,3.4
2124,https://place.map.kakao.com/27274849,돈오야 까치산역본점,서울 강서구 강서로 55,강서구,4.3
2125,https://place.map.kakao.com/1726918927,바스버거 마곡점,서울 강서구 마곡동로 62 마곡 사이언스타워 1층,강서구,4.1
2126,https://place.map.kakao.com/131922804,광어포차 금도수산,서울 강서구 화곡로63길 129,강서구,2.6
2127,https://place.map.kakao.com/13124575,마실 발산점,서울 강서구 공항대로 290 2층,강서구,2.3
2128,https://place.map.kakao.com/1249470554,올바른스시 화곡역점,서울 강서구 강서로33길 12 3동 1층,강서구,4.1
2129,https://place.map.kakao.com/26009094,황소곱창,서울 강서구 공항대로46길 78,강서구,4.2
2130,https://place.map.kakao.com/1823380138,우리도한번잘구워보세 공항동점,서울 강서구 송정로 52 1층,강서구,4.4
2131,https://place.map.kakao.com/1411368287,나루터,서울 강서구 공항대로 227 마곡센트럴타워1차 112호,강서구,4.4
2132,https://place.map.kakao.com/1958311199,안135,서울 강서구 마곡중앙5로 6,강서구,4.3
2133,https://place.map.kakao.com/25858128,방화동교동짬뽕,서울 강서구 금낭화로24나길 21,강서구,4.4
2134,https://place.map.kakao.com/817221053,배진수어시장,서울 강서구 마곡중앙6로 66 지하1층,강서구,2.7
2135,https://place.map.kakao.com/23717944,해바라기정육식당,서울 강서구 화곡로 218,강서구,4.6
2136,https://place.map.kakao.com/1892570551,라오제카스테라 방화점,서울 강서구 금낭화로 60-3 수진타워 103동 101호,강서구,4.4
2137,https://place.map.kakao.com/1170011529,익스큐즈미,서울 강서구 마곡동로 56 건와빌딩 1층,강서구,3.5
2138,https://place.map.kakao.com/1967530093,탕화쿵푸마라탕 마곡점,서울 강서구 마곡중앙6로 63 마곡테크노타워 1층 103호,강서구,4.3
2139,https://place.map.kakao.com/24997591,등촌샤브칼국수 등촌점,서울 강서구 강서로56가길 65,강서구,4.3
2140,https://place.map.kakao.com/1075845976,이현우스시,서울 강서구 강서로33길 26 1층,강서구,4.3
2141,https://place.map.kakao.com/1727904190,사쿠라테이엔 마곡나루점,서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 1층 115호,강서구,3.2
2142,https://place.map.kakao.com/393030552,명품양꼬치,서울 강서구 화곡로 119 2층 202호,강서구,4.6
2143,https://place.map.kakao.com/76277836,스타벅스 마곡사이언스타워R,서울 강서구 마곡동로 62,강서구,3.3
2144,https://place.map.kakao.com/180051904,서울미트볼 가양점,서울 강서구 화곡로68길 15 아벨테크노 1층,강서구,3.9
2145,https://place.map.kakao.com/979612538,오페라하우소,서울 강서구 마곡중앙6로 21 이너매스마곡 2층 214~216호,강서구,4.2
2146,https://place.map.kakao.com/25045996,차돌집,서울 강서구 방화대로21길 85,강서구,3.3
2147,https://place.map.kakao.com/197403230,구구향훠궈 마곡나루역점,서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2 1층,강서구,4.8
2148,https://place.map.kakao.com/482613052,스타벅스 방화DT,서울 강서구 방화대로 375,강서구,3.4
2149,https://place.map.kakao.com/2014538461,교대이층집 발산점,서울 강서구 강서로 381 수창빌딩 2층,강서구,3.7
2150,https://place.map.kakao.com/1433534125,스타벅스 마곡나루,서울 강서구 마곡중앙로 161-17,강서구,4.3
2151,https://place.map.kakao.com/16930822,원조소금구이,서울 강서구 곰달래로60길 5 1층,강서구,4.3
2152,https://place.map.kakao.com/18452292,더뻘,서울 강서구 공항대로45길 68-6,강서구,3.5
2153,https://place.map.kakao.com/25101105,황금오리농장,서울 강서구 까치산로 136,강서구,3.3
2154,https://place.map.kakao.com/1856805038,더메이드뷔페,서울 강서구 마곡중앙6로 21 4층,강서구,4.0
2155,https://place.map.kakao.com/1246566580,런던스테이크,서울 강서구 공항대로 269-15 힐스테이트에코마곡 202호,강서구,4.6
2156,https://place.map.kakao.com/434146597,빵쌤 마곡점,서울 강서구 마곡중앙로 59-5 1층,강서구,3.6
2157,https://place.map.kakao.com/16082360,돈돼랑,서울 강서구 화곡로 128,강서구,3.8
2158,https://place.map.kakao.com/21937079,맥도날드 등촌DT점,서울 강서구 양천로 546,강서구,3.8
2159,https://place.map.kakao.com/10116540,가막골흑염소,서울 강서구 화곡로56길 37-11,강서구,4.1
2160,https://place.map.kakao.com/11693035,신촌감자탕해물뼈찜,서울 강서구 강서로 375,강서구,3.3
2161,https://place.map.kakao.com/17732413,쭉심 목동사거리점,서울 강서구 등촌로3길 14,강서구,3.0
2162,https://place.map.kakao.com/94707509,하롱하롱,서울 강서구 마곡서로 152,강서구,2.9
2163,https://place.map.kakao.com/14666005,자연과함께한칼국수,서울 강서구 강서로34길 18,강서구,4.3
2164,https://place.map.kakao.com/206184132,자이온,"서울 강서구 공항대로61길 10-11 1,2층",강서구,4.3
2165,https://place.map.kakao.com/2020176488,고요베이크샵,서울 강서구 강서로12길 32 상가 101호,강서구,4.8
2166,https://place.map.kakao.com/1593193993,인라이크,서울 강서구 양천로30길 103,강서구,4.8
2167,https://place.map.kakao.com/1723446278,착한낙지 등촌점,서울 강서구 공항대로 353,강서구,3.6
2168,https://place.map.kakao.com/20540187,김희라 한국식왕돈까스,서울 강서구 강서로 201,강서구,3.9
2169,https://place.map.kakao.com/27262062,수초밥,서울 강서구 마곡중앙5로 87,강서구,3.5
2170,https://place.map.kakao.com/12098655,대왕곱창구이,서울 강서구 강서로 22,강서구,3.3
2171,https://place.map.kakao.com/1524391732,카페움플레이트,서울 강서구 마곡중앙1로 72 마곡엠밸리10단지 1014동 상가1층 101호,강서구,4.3
2172,https://place.map.kakao.com/1775492999,개성손만두,서울 강서구 강서로47길 113 성호빌딩 2층 201호,강서구,4.5
2173,https://place.map.kakao.com/368609624,접시고기 본점,서울 강서구 공항대로46길 25-8 1층,강서구,3.9
2174,https://place.map.kakao.com/59272713,다옴,서울 강서구 마곡중앙6로 69,강서구,3.3
2175,https://place.map.kakao.com/1961296990,배진수스시,서울 강서구 마곡중앙6로 76-3,강서구,2.8
2176,https://place.map.kakao.com/20631070,김종용누룽지통닭 화곡본점,서울 강서구 화곡로 113 1층,강서구,3.3
2177,https://place.map.kakao.com/1371420528,빌리엔젤 마곡점,서울 강서구 마곡동로 62 107호,강서구,3.0
2178,https://place.map.kakao.com/214853519,타이투고 마곡점,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 115호,강서구,4.4
2179,https://place.map.kakao.com/16046189,신촌기사식당,서울 강서구 방화대로 408 세원빌딩 1층,강서구,3.4
2180,https://place.map.kakao.com/734703676,백순대본가새맛 까치산직영점,서울 강서구 강서로 27 1층,강서구,3.5
2181,https://place.map.kakao.com/566680815,금고깃집 발산직영점,서울 강서구 마곡중앙8로 90 105~107호,강서구,3.8
2182,https://place.map.kakao.com/1371561788,하영족발과보쌈,서울 강서구 까치산로 163 1층,강서구,4.5
2183,https://place.map.kakao.com/20646461,팥장군,서울 강서구 곰달래로 155-1,강서구,4.1
2184,https://place.map.kakao.com/26486769,어다리횟집 발산점,서울 강서구 강서로54길 14,강서구,3.0
2185,https://place.map.kakao.com/26997475,더플롯커피,서울 강서구 공항대로45길 7,강서구,4.5
2186,https://place.map.kakao.com/15191147,황금오리농장 본점,서울 강서구 공항대로 48 1층,강서구,2.5
2187,https://place.map.kakao.com/1529406073,조개를탐하다,"서울 강서구 강서로 419 유림트윈파크 1층 115,116호",강서구,2.6
2188,https://place.map.kakao.com/16501781,햇빛촌,서울 강서구 강서로54길 102,강서구,3.6
2189,https://place.map.kakao.com/26900264,임진강 민물장어,서울 강서구 양천로 723,강서구,4.1
2190,https://place.map.kakao.com/1971651406,군자대한곱창 마곡나루점,서울 강서구 마곡중앙로 161-8 B동 109~110호,강서구,3.3
2191,https://place.map.kakao.com/419583710,이태리부대찌개 발산점,서울 강서구 마곡중앙6로 66 퀸즈파크텐 B동 B103호,강서구,3.8
2192,https://place.map.kakao.com/21233378,다원레스토랑,서울 강서구 공항대로65길 1-5,강서구,2.8
2193,https://place.map.kakao.com/1074603645,꼼떼바베큐 마곡점,서울 강서구 마곡중앙로 161-11 라마다앙코르호텔 지하 1층,강서구,
2194,https://place.map.kakao.com/26617152,스타벅스 화곡동점,서울 강서구 화곡로 142,강서구,3.4
2195,https://place.map.kakao.com/1303768276,명량간장게장,서울 강서구 마곡중앙6로 21 이너매스마곡 2층 213호,강서구,3.8
2196,https://place.map.kakao.com/712107892,감성돼지9091,서울 강서구 공항대로 345 2층,강서구,3.3
2197,https://place.map.kakao.com/16090723,할매칼국수,서울 강서구 월정로 108 해창위너스빌 1층,강서구,3.8
2198,https://place.map.kakao.com/1660750406,쉐드커피,서울 강서구 마곡중앙6로 16 마곡지엠지타워 1층 114호,강서구,4.2
2199,https://place.map.kakao.com/2147364653,버거킹 마곡점,서울 강서구 마곡동로 56,강서구,2.7
2200,https://place.map.kakao.com/10806194,달인대보손칼국수,서울 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 2층 211호,강서구,3.9
2201,https://place.map.kakao.com/1494561461,리얼파스타 염창점,서울 강서구 공항대로65길 65 1층,강서구,3.8
2202,https://place.map.kakao.com/27176968,맥도날드 우장산DT점,서울 강서구 강서로 216,강서구,2.0
2203,https://place.map.kakao.com/23325994,스타벅스 발산역,서울 강서구 강서로 388 1층,강서구,3.4
2204,https://place.map.kakao.com/20046342,스타벅스 까치산역점,서울 강서구 강서로13길 3,강서구,2.9
2205,https://place.map.kakao.com/153699104,고기원칙 강서구청점,서울 강서구 까치산로27길 23 1층,강서구,3.1
2206,https://place.map.kakao.com/910501143,돼지래스토랑 셋째,서울 강서구 마곡서로 152 두산더랜드타워 B동 3층 301~303호,강서구,3.6
2207,https://place.map.kakao.com/1368684465,고향옥얼큰순대국,서울 강서구 양천로 401,강서구,3.7
2208,https://place.map.kakao.com/3076982,연화산,서울 강서구 마곡중앙5로 87 2층 205호,강서구,3.1
2209,https://place.map.kakao.com/1276844071,헬로비에트,서울 강서구 화곡로25길 25 1층,강서구,4.5
2210,https://place.map.kakao.com/26779187,평양냉면 대동관 강서점,서울 강서구 우장산로 120,강서구,3.0
2211,https://place.map.kakao.com/27314733,신고집해물찜 화곡점,서울 강서구 강서로 188,강서구,3.5
2212,https://place.map.kakao.com/471009192,어촌어시장 화곡점,서울 강서구 화곡로 133,강서구,2.8
2213,https://place.map.kakao.com/27328150,라라코스트 화곡메가스퀘어점,서울 강서구 화곡로 142 3층,강서구,2.5
2214,https://place.map.kakao.com/27356048,나라구한닭 정통닭갈비,서울 강서구 곰달래로24길 18 1층,강서구,4.4
2215,https://place.map.kakao.com/1911333056,마므레크로와상,서울 강서구 공항대로 269-15,강서구,4.8
2216,https://place.map.kakao.com/2113339958,쿠우쿠우 발산점,서울 강서구 마곡중앙6로 93 열린프라자 9층,강서구,2.2
2217,https://place.map.kakao.com/608638929,긴자스시,서울 강서구 화곡로 142 1층 115호,강서구,3.9
2218,https://place.map.kakao.com/16624925,미가 버섯매운탕샤브샤브칼국수,서울 강서구 강서로5나길 57,강서구,4.3
2219,https://place.map.kakao.com/2032970516,애월식당 마곡점,서울 강서구 공항대로 227 마곡센트럴타워 1층,강서구,4.4
2220,https://place.map.kakao.com/9628623,화로구이,서울 강서구 강서로 374,강서구,2.9
2221,https://place.map.kakao.com/972714015,도쿄화로,서울 강서구 까치산로 180,강서구,5.0
2222,https://place.map.kakao.com/313554107,이치방라멘,서울 강서구 강서로 271 1층,강서구,4.6
2223,https://place.map.kakao.com/10348118,명가원설농탕 화곡점,서울 강서구 강서로 195,강서구,2.4
2224,https://place.map.kakao.com/26861488,맹순이꽃게아구전문점,서울 강서구 공항대로 272 강림빌딩 2층,강서구,3.5
2225,https://place.map.kakao.com/1384786431,벌툰 까치산역점,서울 강서구 강서로 43 2층 201호,강서구,5.0
2226,https://place.map.kakao.com/1484439578,모락우동,서울 강서구 공항대로59가길 23 1층,강서구,4.0
2227,https://place.map.kakao.com/9571964,김가네설렁탕,서울 강서구 방화동로 52,강서구,2.8
2228,https://place.map.kakao.com/1831702996,사이공윤다이,"서울 강서구 마곡중앙5로1길 20 마곡나루역보타닉비즈타워 2층 217,218호",강서구,4.3
2229,https://place.map.kakao.com/1837818894,구락,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 2층 213호,강서구,3.9
2230,https://place.map.kakao.com/1968272068,모에뜨,서울 강서구 등촌로53길 10,강서구,4.8
2231,https://place.map.kakao.com/1224367730,마곡삼계탕,서울 강서구 공항대로 247 퀸즈파크나인 B동 2층,강서구,4.5
2232,https://place.map.kakao.com/16737737,열린지혜의맛,서울 강서구 곰달래로 164 1층,강서구,3.4
2233,https://place.map.kakao.com/437731331,마초갈비 마곡점,서울 강서구 마곡동 796-3,강서구,4.4
2234,https://place.map.kakao.com/2044533055,마곡회포차 싱싱수산 마곡본점,"서울 강서구 마곡서로 168 럭스나인오피스텔 L동 1층 102, 103호",강서구,2.4
2235,https://place.map.kakao.com/274421546,스시쇼쿠닌,서울 강서구 강서로17길 36 1층 102호,강서구,4.4
2236,https://place.map.kakao.com/1244934313,레스트747,서울 강서구 마곡중앙1로 72 1층 104호,강서구,3.5
2237,https://place.map.kakao.com/18830245,백두한우곱창전문,서울 강서구 공항대로 291 등촌동성원상떼뷰오피스텔 1층,강서구,3.3
2238,https://place.map.kakao.com/18257358,대게나라 발산점,서울 강서구 공항대로 290 1층,강서구,2.8
2239,https://place.map.kakao.com/8085593,방화동쭈꾸미마을 방화본점,서울 강서구 금낭화로15길 12,강서구,3.4
2240,https://place.map.kakao.com/17167854,매화양꼬치 강서구청점,서울 강서구 화곡로60길 20,강서구,3.7
2241,https://place.map.kakao.com/21360116,맛찬들왕소금구이 발산역점,서울 강서구 강서로 375-7,강서구,3.8
2242,https://place.map.kakao.com/654029127,케렌시아,서울 강서구 마곡서로 152 두산더랜드타워 B동 219호,강서구,4.3
2243,https://place.map.kakao.com/16903947,태문네,서울 강서구 양천로28길 40,강서구,2.6
2244,https://place.map.kakao.com/26227122,맥도날드 염창DT점,서울 강서구 공항대로71길 3,강서구,1.7
2245,https://place.map.kakao.com/71586649,소담촌 마곡점,서울 강서구 마곡중앙6로 93 열린프라자 4층 403호,강서구,2.3
2246,https://place.map.kakao.com/8293673,메이필드호텔 낙원,서울 강서구 방화대로 94 별관 한옥 1층,강서구,3.0
2247,https://place.map.kakao.com/21327574,숯불동글갈비,서울 강서구 화곡로 194-9,강서구,2.8
2248,https://place.map.kakao.com/1143075069,스타벅스 마곡역,서울 강서구 공항대로 168 101~105호,강서구,4.6
2249,https://place.map.kakao.com/20460491,오복순대국 마곡본점,서울 강서구 강서로47길 158,강서구,3.2
2250,https://place.map.kakao.com/9016062,망향비빔국수 강서점,서울 강서구 양천로 720 유동빌딩 1층,강서구,3.6
2251,https://place.map.kakao.com/120494339,김종용누룽지통닭 등촌점,서울 강서구 공항대로61길 21,강서구,4.5
2252,https://place.map.kakao.com/423651297,오봉집,서울 강서구 마곡동로4길 15 2층,강서구,2.5
2253,https://place.map.kakao.com/10057040,홍능참숯불갈비,서울 강서구 금낭화로 66,강서구,4.6
2254,https://place.map.kakao.com/16621201,본가왕해물찜 강서점,서울 강서구 강서로5나길 82,강서구,4.0
2255,https://place.map.kakao.com/1683839318,삼국지종합어시장,서울 강서구 강서로54길 17,강서구,3.1
2256,https://place.map.kakao.com/733096234,써브웨이 발산역점,서울 강서구 마곡중앙6로 93 열리프라자 101호,강서구,2.9
2257,https://place.map.kakao.com/21360740,똑순이막국수,서울 강서구 강서로47길 19,강서구,2.7
2258,https://place.map.kakao.com/331310393,전설의 스테이크갈비,서울 강서구 마곡동 772-5 리더스퀘어마곡 1층 130~132호,강서구,4.5
2259,https://place.map.kakao.com/16502306,다케,서울 강서구 초록마을로2길 50 풍전빌라,강서구,4.1
2260,https://place.map.kakao.com/16791708,일번지생고기 본점,서울 강서구 화곡로 194-5,강서구,4.0
2261,https://place.map.kakao.com/26371747,쭈퐁 등촌본점,서울 강서구 공항대로45길 44 1층,강서구,3.4
2262,https://place.map.kakao.com/2053852189,빌리엔젤 마곡역점,서울 강서구 마곡중앙로 56,강서구,3.7
2263,https://place.map.kakao.com/21026553,오백년장어,서울 강서구 공항대로 367,강서구,3.8
2264,https://place.map.kakao.com/20909166,착한돼지 화곡점,서울 강서구 화곡로 143 충효빌딩 2층,강서구,3.4
2265,https://place.map.kakao.com/2033034937,오재영스시,서울 강서구 까치산로2길 4,강서구,3.9
2266,https://place.map.kakao.com/1882986272,수한무닭칼국수 화곡직영점,서울 강서구 화곡로21길 21 1층,강서구,4.7
2267,https://place.map.kakao.com/1626376144,여가반상,서울 강서구 마곡중앙6로 85 마곡사이언스파크뷰 2층,강서구,4.3
2268,https://place.map.kakao.com/1173275063,해누리,서울 강서구 공항대로59가길 17 1층,강서구,4.8
2269,https://place.map.kakao.com/26874594,장성양갈비 송정점,서울 강서구 공항대로 46,강서구,4.5
2270,https://place.map.kakao.com/709297181,비엔나커피하우스 마곡나루역점,서울 강서구 마곡중앙5로1길 20 219호,강서구,3.3
2271,https://place.map.kakao.com/27252128,스타우스,서울 강서구 화곡로58길 22-11,강서구,4.3
2272,https://place.map.kakao.com/27366788,야끼화로 발산점,서울 강서구 강서로56길 24,강서구,4.2
2273,https://place.map.kakao.com/463455868,라까사,서울 강서구 마곡중앙8로 90 마곡아이파크 201호,강서구,3.9
2274,https://place.map.kakao.com/21964836,개성집,서울 강서구 화곡로58길 30,강서구,3.8
2275,https://place.map.kakao.com/11021562,김용기과자점 본점,서울 강서구 송정로 65,강서구,3.8
2276,https://place.map.kakao.com/769723922,거궁 마곡점,서울 강서구 공항대로 236 쿠쿠빌딩 3층,강서구,4.0
2277,https://place.map.kakao.com/1727580951,목로주점1987,"서울 강서구 마곡중앙로 161-11 A동 1층 106, 107호",강서구,4.4
2278,https://place.map.kakao.com/20530873,신당동즉석떡볶이,서울 강서구 공항대로 423,강서구,4.6
2279,https://place.map.kakao.com/182301255,미전옥,서울 강서구 공항대로45나길 41 1층,강서구,4.4
2280,https://place.map.kakao.com/1386588343,양송곱창,서울 강서구 공항대로46길 56,강서구,3.7
2281,https://place.map.kakao.com/1217313952,이가네양갈비양꼬치,서울 강서구 마곡동로 62 마곡사이언스타워 2층 209호,강서구,4.4
2282,https://place.map.kakao.com/1573538908,카이조쿠 마곡점,서울 강서구 마곡중앙6로 16 마곡지엠지타워,강서구,3.3
2283,https://place.map.kakao.com/1033862743,고기싸롱 화곡역점,서울 강서구 화곡로 117-1,강서구,4.1
2284,https://place.map.kakao.com/27308304,월정소나타,서울 강서구 화곡로68길 82 강서아이티밸리 115호,강서구,4.1
2285,https://place.map.kakao.com/7869636,맥도날드 송정역점,서울 강서구 공항대로 21,강서구,2.2
2286,https://place.map.kakao.com/1720074844,노브랜드버거 마곡점,서울 강서구 마곡중앙6로 21,강서구,2.7
2287,https://place.map.kakao.com/1398684088,이케맨,서울 강서구 양천로71길 38 월드메르디앙아파트상가 1층 101호,강서구,5.0
2288,https://place.map.kakao.com/1173525723,모던꿀꿀,서울 강서구 등촌로3길 17 1층,강서구,5.0
